full_sq,industrial_km,green_zone_km,cemetery_km,catering_km,big_road2_km,church_synagogue_km,water_km,big_road1_km,floor
57.0,0.290698161,0.272730187,1.166767,0.299919498,1.195906981,0.341160362,0.515464829,1.161122364,7.0
35.0,2.175113447,0.174892749,2.803479,0.393216243,3.417285355,0.915162062,0.41697987,2.090167435,2.0
34.0,1.604674602,0.063605212,3.400215,0.109061012,2.218722158,0.781947044,0.469316912,1.942702336,10.0
41.0,1.184767429,0.198508355,0.559708,0.159571331,2.497762736,0.936851763,0.44193277,0.368789543,2.0
43.0,0.168061053,0.025432611,1.360759,0.209037346,2.415611473,0.840880354,0.991114264,1.512425747,5.0
44.0,0.663818855,0.400846226,3.422282,0.429147953,3.55593925,0.686463506,0.424520341,1.939968432,8.0
52.0,0.529622697,0.875490622,1.913218,0.207356977,2.333327519,1.314692131,1.025161672,2.310041208,8.0
39.0,0.887391605,0.01592949,0.346173,0.664841518,3.658205201,0.581275602,0.154255803,0.783100723,11.0
30.0,0.241306016,0.172778644,0.541429,0.281719396,2.317171606,0.717400576,0.589624605,0.981538979,4.0
45.0,1.116594398,0.327026508,1.478529,0.43612873,3.552224703,1.266449413,1.291310062,0.086767566,2.0
102.0,0.124815361,0.470059307,3.189644,0.25612371,1.244002497,0.551790065,0.522027041,1.001705709,4.0
36.0,0.643333012,0.212090205,1.18328,0.53448757,4.994269527,1.364523188,0.652961144,2.825742498,5.0
99.0,2.394385071,0.184139226,0.936386,0.532319187,3.718609581,0.792568545,0.241528023,2.164265704,8.0
44.0,0.250576607,0.146922937,1.0056,0.478971429,2.031462748,0.870322682,0.463969257,1.961997551,5.0
32.0,0.758478607,0.064958354,0.967725,0.618605749,2.927206999,0.935095759,1.526615166,0.649392163,6.0
38.0,2.32349342,0.098943803,1.07665,0.719657029,1.733002801,0.442747999,0.132133945,1.707446942,2.0
37.0,1.595453418,0.206342197,0.275192,0.052730207,1.180313044,0.351444045,0.314430632,1.029498883,4.0
32.0,1.688838647,0.090550419,2.129475,0.533142648,2.730219289,0.140834498,0.144535761,1.188629364,3.0
39.0,0.449864424,0.410347813,2.45691,0.060823282,1.901152789,0.36546569,0.556862434,1.734668692,2.0
41.0,0.83221412,0.231432524,1.179323,1.381580214,4.242331837,3.322530546,0.328603301,4.235408542,20.0
38.0,1.565750993,0.03556423,0.942421,0.497523122,5.499064161,0.765475759,0.217946634,3.929314,7.0
39.0,0.554376937,0.270560244,2.399636,0.262444756,1.697571651,0.675788266,1.493528815,1.333802543,1.0
37.0,0.44566485,0.339382752,2.6786,0.330075974,2.625978242,0.487624317,0.402470403,1.40327395,5.0
38.0,0.922658977,0.04763007,2.590141,0.794600489,1.419227027,1.516319511,0.329742592,0.583727846,2.0
38.0,0.573819077,0.080716783,4.14836,0.170192463,4.309180337,0.691906403,0.618554166,3.441501994,3.0
50.0,0.14838203,0.556263544,0.824429,0.715544311,0.991251182,0.43410163,1.628650869,0.721241643,1.0
144.0,2.124739671,0.324928723,0.358096,0.131701121,2.694480125,0.374544589,0.274323702,2.379179883,1.0
80.0,2.110833165,0.181351368,0.801835,0.10651157,1.517775184,0.754911173,0.313535079,1.003189704,3.0
83.0,0.881791948,0.246169381,1.458142,0.60425163,4.015181253,0.790291023,0.58488801,3.681617223,18.0
33.0,1.3450084,0.117776734,0.924476,0.26775945,1.215595743,0.983335469,0.334277476,0.436224357,7.0
34.0,0.632566302,0.406989214,3.57854,0.10882749,4.544313015,0.966765262,0.583330338,3.206342217,8.0
44.0,0.662290619,0.08015561,3.149893,0.842485423,4.159106168,0.825686024,0.580671789,2.543649409,5.0
40.0,1.165165352,0.312692652,0.502473,0.134644079,1.339324142,0.57530127,1.276139258,1.326564865,1.0
41.0,0.64528428,0.042534548,0.353919,0.765533556,2.635268904,0.894886316,1.463449756,2.621415525,10.0
49.0,0.397047983,1.019442485,0.577018,0.285030627,1.23474741,0.452635058,1.589296163,0.316162699,4.0
43.0,0.052200385,0.263063686,3.748674,0.258496272,3.716122243,0.785670294,0.845998949,0.189943619,1.0
31.0,0.154523107,0.199050756,3.803144,0.426584783,3.764371306,0.397147665,0.433119469,0.506984851,4.0
44.0,0.333734362,0.71863244,3.869193,0.384639121,1.761974546,0.534683335,0.925578311,1.086960702,5.0
39.0,1.475157536,0.170419867,1.073515,0.366512154,5.633019748,0.675931173,0.303416555,4.026433763,4.0
20.0,0.446861007,0.096102635,4.078134,0.38842011,4.035337503,0.131030928,0.293563039,0.546213498,2.0
37.0,0.564424321,0.247314331,2.118839,0.606191631,2.621675101,1.628011084,0.640829834,2.599886474,1.0
75.0,0.113082219,0.137289982,2.255476,0.21010662,1.554996676,1.828177864,0.736625852,1.300901236,10.0
33.0,0.826149665,0.341453127,1.154975,0.316999459,2.527020599,1.179370462,0.722953654,1.320749735,7.67080253432
44.0,0.292605648,0.853652603,1.60675,0.719772229,3.434098955,1.063934042,0.750194465,2.91081026,9.0
44.0,0.878768736,0.212901273,4.652088,0.288367875,3.00994226,0.580469241,0.678657764,3.000800719,6.0
154.0,0.62372741,0.245019935,3.632862,0.509507779,1.824071089,0.420184468,0.766032654,1.712226592,16.0
43.0,0.206889097,0.572378257,3.881755,0.15091535,1.665040351,0.789887535,0.408405356,0.698014572,5.0
32.0,1.688272259,0.072250067,4.99505,0.399145881,4.035698157,0.307629127,0.440508879,2.155429505,3.0
36.0,0.080966794,0.65607045,1.834431,0.429754253,3.747719554,0.475107464,2.285136624,1.143120332,1.0
38.0,1.309073717,0.037721089,3.052746,0.126372812,3.046358601,0.990754939,0.781599635,0.249101586,3.0
54.0,0.061803018,0.238555126,1.884119,0.249230121,5.119052663,0.348178049,0.308727831,0.22209934,10.0
30.0,0.071832619,0.220524475,1.141048,0.232171301,2.719245094,0.756866642,0.901864628,1.653439294,2.0
45.0,1.223665692,0.097056511,0.339826,0.133290771,4.603999848,0.382938839,0.251673591,3.85617199,2.0
40.0,0.678215561,0.429580173,4.37538,0.421413156,4.335718751,0.422568789,0.563072425,0.348246643,2.0
77.0,0.376742725,0.071888923,3.976768,1.419920616,8.54564994,0.514414777,0.07602423,5.467786939,9.0
55.0,0.935813608,0.387310983,1.379247,0.248161323,3.516933907,1.028145096,1.002454591,2.780175109,5.0
77.0,0.429147101,0.0,1.050362,0.469394754,2.210588212,0.327642533,0.539314374,1.867246058,17.0
35.0,0.056366523,0.625452608,2.830294,0.597551098,1.697260882,0.126298486,1.492615659,1.462920058,11.0
38.0,0.309359747,0.024331587,2.082369,0.456548801,4.194711211,0.69265699,0.062230017,0.578949917,6.0
79.0,0.844371294,0.377771503,0.796308,0.450613425,1.174455129,0.841602823,1.222193923,1.173839864,6.0
46.0,0.984385339,0.375686526,1.619801,0.306631145,3.880433402,0.937470381,0.559340147,0.75753398,5.0
38.0,2.640802933,0.189089214,4.242627,0.107759077,4.273395045,0.184681464,0.524839432,4.081282581,5.0
38.0,0.88069519,0.517995068,2.502348,0.888739328,1.281718168,1.160438607,0.979520478,1.26023959,8.0
36.0,0.635433487,0.097434823,1.182609,0.288827379,3.056148807,0.659852166,1.818771143,0.99474418,7.0
56.0,0.400777537,0.068834518,3.777202,0.167941761,0.30394325,0.2990161,1.124477314,0.302309164,7.0
48.0,0.035386752,0.925331601,2.288092,1.307163869,3.306963492,1.591763682,0.41732027,2.422140969,4.0
55.0,0.871357835,0.045101497,3.354874,0.677214886,3.318799896,1.107999117,0.15985155,2.439098367,5.0
34.0,0.965054424,0.071732519,3.168334,0.244236417,1.287795022,0.992125107,1.224939915,0.781205718,6.0
33.0,0.541925107,0.076391954,0.094843,0.456950485,4.28012028,0.294417236,0.980915821,4.257164629,1.0
50.0,0.811224525,0.674248803,0.737539,0.07417191,1.845824611,0.824489243,1.042621626,1.845824611,9.0
51.0,0.077440887,0.168746015,4.042841,0.412075557,3.338510657,0.258678546,0.175284711,2.138708918,4.0
43.0,0.517843776,0.280161823,0.652679,0.361636465,2.231607026,0.88956095,0.883010903,1.583276319,2.0
46.0,0.310324289,0.216762851,2.293576,0.22896257,0.476045872,1.142448161,0.643574552,0.455156343,8.0
74.0,0.793101467,0.069342956,2.324372,0.277810703,6.667268609,0.562820521,0.21737194,0.463245779,12.0
49.0,2.365881405,0.022288848,1.157643,0.425649784,3.492588853,1.364583582,0.049175989,2.673986103,8.0
74.0,0.179099727,0.307906241,3.106237,0.098250375,3.5639589,1.295746032,0.507759192,2.548402222,24.0
71.0,0.897999382,0.245935452,1.265224,0.247612937,1.105402194,0.145208842,0.323996249,1.105402194,2.0
41.0,1.4098669,0.264971112,1.163685,1.061239155,0.911864407,1.250013018,0.363084402,0.376560192,10.0
45.0,1.800144466,0.337247836,3.592962,0.424717279,2.533300291,1.08558333,0.657068528,2.252676162,8.0
58.0,1.141303873,0.168710306,0.508935,0.35315502,4.949962651,0.556473243,0.363064116,3.815691081,8.0
45.0,0.601528483,0.503976628,1.129723,0.229963595,3.02758912,0.775201376,1.738715215,3.004435234,3.0
38.0,0.732787161,0.350319171,1.400024,0.339134467,1.565381148,1.141617258,0.71887058,1.073413882,3.0
72.0,0.534254849,0.222704674,0.609046,0.361244103,5.452343807,0.166095436,0.166551178,4.390072343,4.0
61.0,0.356236862,0.025446586,1.655739,0.858875861,3.918012386,1.594914612,0.269149158,3.606867407,5.0
44.0,0.683449307,0.444756041,2.694089,0.350593587,3.540528179,1.060039085,0.658475095,1.842491996,1.0
42.0,1.339789199,0.166526706,2.626925,0.24696575,2.351781984,0.449514016,0.498867898,2.308589085,3.0
54.0,0.206174243,0.794882919,3.102312,0.64921006,7.329281001,1.576714054,0.831886018,4.202503755,3.0
47.0,1.259198653,0.184106258,1.12018,0.721107806,3.229867192,0.975529053,1.021518683,3.229867192,12.0
50.0,0.386174772,0.140783277,3.004438,1.578690477,1.507079133,0.577067412,0.308132052,1.43595954,7.0
35.0,0.107282967,0.072898366,1.243553,0.162718455,0.859976207,1.377206712,0.396360755,0.859561663,8.0
36.0,0.598762302,0.041905489,2.575946,0.137700229,4.02265054,0.571263378,0.07019365,2.004918132,15.0
34.0,0.151820729,0.151188714,4.16025,1.695717432,8.099444996,0.297567104,0.335505075,5.597818995,5.0
37.0,0.627222348,0.252649244,3.021578,0.40454785,2.769229427,1.564661424,1.112507465,0.465801571,3.0
32.0,0.26585218,0.226454658,0.894604,0.124725156,1.903415551,1.411300673,0.59943833,1.285064801,9.0
76.0,0.221769344,0.123523337,2.383531,0.505979026,4.874056123,2.132518202,0.341224659,0.919276722,7.0
54.0,0.616721954,0.577552793,0.490217,0.970263898,4.635830369,0.736485954,0.496009976,2.63004839,11.0
52.0,0.235845821,0.072819264,1.993139,0.26863024,6.27669922,1.216172404,0.46609828,5.397162867,9.0
52.0,1.019807675,0.117295883,1.296097,0.357693457,1.826095604,1.071500322,0.273412704,1.166884745,2.0
80.0,0.729962362,0.038322553,1.716977,0.40622053,1.262771914,0.0,0.237405477,1.250605833,14.0
75.0,0.679882152,0.330393265,3.144681,0.092858419,1.133346825,0.732856799,1.027805076,0.65215082,2.0
27.0,1.322543573,0.10838678,4.58929,0.071074007,3.331964801,0.456077963,0.451857866,2.071425504,1.0
38.0,0.233559721,0.493944114,0.311574,0.183762751,2.513711496,1.087257233,0.544442985,2.004344812,12.0
39.0,2.349112974,0.262855357,3.83338,0.694780398,1.578200072,0.799947808,0.369100544,0.421706802,23.0
37.0,2.345252675,0.296002819,1.484998,0.105784582,2.323389152,0.381709359,0.938447323,1.416298093,7.0
50.0,0.80479203,0.384177964,0.876809,0.407707757,1.390151795,0.637322517,1.390089218,1.389937135,5.0
38.0,1.883325206,0.134767328,0.825678,0.080954407,1.149486545,0.866667744,0.302990762,0.356047435,14.0
57.0,0.707484182,0.56369313,1.372859,0.063347199,3.233240561,1.391473554,0.774506967,2.61174828,3.0
40.0,0.119098014,0.301830035,0.428531,0.352780639,2.072792585,0.955893653,0.435312758,1.015141025,9.0
35.0,0.046621156,0.260781561,1.659863,0.230818314,2.544568688,1.261741305,0.543918093,2.295830423,1.0
44.0,0.051400141,0.212963186,0.659388,0.061915983,4.752309637,0.852084787,1.230752666,4.729103185,8.0
99.0,0.969533036,0.225920164,2.469733,0.940489509,3.604442429,0.590475656,0.751183021,2.401692485,16.0
50.0,0.887391605,0.01592949,0.346173,0.664841518,3.658205201,0.581275602,0.154255803,0.783100723,1.0
76.0,1.314811914,0.177473217,3.506495,0.439738165,1.689322632,0.533148599,0.268270085,0.120955696,10.0
72.0,0.144309717,0.523232953,2.466214,0.225293307,1.508566678,1.024289732,1.182472593,1.393151516,5.0
63.0,1.0544256,0.419066472,1.396805,0.453619425,3.477274628,0.652038646,0.73477264,1.239884227,2.0
38.0,2.133926176,0.032513836,2.603874,0.406083105,2.942444092,1.682852304,0.542242195,0.264037947,19.0
39.0,1.883325206,0.134767328,0.825678,0.080954407,1.149486545,0.866667744,0.302990762,0.356047435,10.0
31.0,0.52168665,0.730995154,1.582226,0.355236126,2.589133534,1.142515275,1.356487732,2.565890939,1.0
35.0,1.004904343,0.195567341,4.169658,0.077520087,0.521928826,0.545198977,0.69751207,0.504666714,3.0
58.0,1.181984511,0.325518275,1.665455,0.405551472,3.381667657,1.866178782,0.787468985,1.939791085,2.0
63.0,0.318825587,0.4185432,0.815212,0.120559273,3.625974723,0.833783447,0.564187357,1.850191289,2.0
54.0,1.347479793,0.163647822,0.989493,0.848304943,0.856243308,1.071376523,0.361151676,0.163647822,1.0
28.0,1.483152469,0.24534059,3.844362,0.489914976,3.591168754,0.702964559,0.379453973,2.717190294,4.0
34.0,0.485101404,0.474416852,2.350412,0.606439771,5.251725551,0.654535833,1.246492158,3.419619136,8.0
31.0,0.682870155,0.210035657,2.781931,1.237752639,5.073778957,2.171122317,0.94832273,3.333360859,5.0
80.0,0.342830285,0.191295099,1.025651,0.169869035,2.411308311,1.344563975,0.513722258,1.414850322,22.0
76.0,1.23122256,0.243110861,4.083118,0.258622332,2.35218582,1.994250794,1.232078898,2.196444663,22.0
38.0,0.567179435,0.144031142,1.415824,0.268924344,5.660798522,1.394744876,0.154626565,4.901403629,7.0
30.0,0.889980054,0.272432181,3.444804,0.030899123,3.638901124,1.126985337,1.334364328,0.272432181,1.0
53.0,1.402093307,0.147399341,0.676828,0.659473875,2.173591265,0.516203443,0.368760633,0.740321359,7.0
39.0,0.985076286,0.418397171,1.526559,0.220988187,3.252723002,0.83988887,1.110247693,2.735001613,9.0
36.0,2.415107962,0.166377905,1.143833,0.596878675,1.956285688,0.249735878,0.313805462,1.59511924,1.0
72.0,0.254576008,0.638399424,3.410405,1.138666083,8.399142847,1.043445057,0.309470194,5.192184967,11.0
36.0,0.166733346,0.101725689,1.723508,0.488587478,3.671796307,0.354139854,0.162827381,2.979256466,7.0
46.0,0.189676793,0.683449086,2.595689,0.382222594,2.004013633,0.700767711,1.048700621,1.426117241,5.0
76.0,1.483094134,0.110838015,0.329593,0.075316207,5.577212276,0.385438436,0.169720352,3.889357278,7.67080253432
38.0,0.99540032,0.25491769,2.256341,0.89581322,2.05217413,0.711914476,0.935691455,0.855518362,6.0
38.0,1.460221891,0.032092843,2.233257,0.254933088,1.68035769,1.448131196,0.712491894,0.198215256,2.0
43.0,0.226107672,0.149320459,1.393374,0.529876764,0.859240252,1.401267514,0.51708641,0.784711576,2.0
37.0,0.647503484,0.055349177,1.57134,0.583414046,2.215504378,0.412001539,0.162478883,2.154382502,2.0
36.0,1.382616607,0.127941174,2.049626,0.006583043,4.315229818,1.358472046,0.372993416,3.346345184,8.0
75.0,0.565287176,0.051117384,1.148778,0.64217277,3.507730401,0.982857088,0.561629116,1.665857679,5.0
54.0,0.115046843,0.77788964,0.716218,0.211766758,1.774240372,0.829965979,1.248442807,0.244765569,12.0
37.0,0.798471357,0.127792469,0.291125,0.340218522,3.227579394,0.333336013,0.232084217,3.226615649,6.0
63.0,0.944957076,0.037227954,0.408311,0.756768669,2.757111012,1.278434044,0.211336496,2.500304425,4.0
40.0,0.665277706,0.798660188,3.893115,0.581006834,8.09725826,0.828222412,0.838298353,4.57164122,8.0
34.0,0.424170337,0.564447408,2.003111,0.594582111,1.442380491,0.505196745,0.436717244,0.296458301,7.0
70.0,0.51193884,0.481921896,1.911248,0.56009703,1.538372696,0.419738284,0.460324385,0.326535346,12.0
38.0,2.693283626,0.038365209,3.455971,0.16291929,2.332281855,1.322210551,1.443080424,1.316221189,3.0
31.0,0.560518496,0.705274101,3.720327,0.17557948,3.756650766,1.613276816,1.408430571,0.817342135,1.0
34.0,0.613782432,0.089387225,1.381168,0.645870461,0.462354239,1.114061129,0.651692912,0.389379727,4.0
32.0,0.989980266,0.488748318,1.724605,0.388483227,4.968473712,1.942043345,0.6947006,1.678830502,4.0
38.0,0.744197927,0.112150956,3.520909,0.418846948,2.183505048,1.930501865,0.879869299,0.532235991,12.0
44.0,0.119714318,0.462484813,2.410524,0.673075238,1.290831725,0.619479434,1.05900012,0.979202064,1.0
79.0,0.486886867,1.054031608,2.842098,0.481351903,2.27704826,2.274829158,1.041143809,2.248483904,3.0
55.0,0.50552122,0.914615358,2.704285,0.457509548,2.366397862,2.221655764,1.144222741,2.349779648,2.0
37.0,0.617543233,0.350052286,2.914941,0.537956709,2.305893961,0.56683157,0.462580336,0.696871766,2.0
32.0,1.18506404,0.465402174,2.388569,0.064492542,2.719409522,0.490125795,0.303541531,2.415528987,6.0
43.0,0.187422469,0.186578227,0.906429,0.509258434,1.44601187,0.663590091,0.790783132,1.128663936,7.0
59.0,0.652374614,0.174937254,1.556329,0.18519007,1.209912615,0.912471212,1.381479743,0.694907744,4.0
67.0,0.796463119,0.062373785,1.296278,0.464598807,1.452783911,1.597307937,0.878396001,1.3184693,12.0
37.0,0.502431615,0.007820277,1.084595,0.659850789,5.129825236,0.503747443,0.530680973,4.609372099,4.0
55.0,0.389985031,0.435091669,3.179808,0.570969986,3.66892573,1.133282694,0.823539565,1.711358491,4.0
38.0,0.859734534,0.191739837,2.013254,0.283067116,2.833297142,1.980072331,0.98514457,2.832870181,11.0
34.0,0.349873196,0.188921581,2.262853,0.492426142,4.702407657,2.286181344,0.271862057,0.775928835,8.0
41.0,1.21331586,0.045621295,2.839725,0.388108881,6.48590745,0.45741131,0.683462631,3.094088173,2.0
43.0,1.1937021,0.162834109,3.994285,0.28817021,5.149068483,0.43975423,0.608090185,1.01887403,3.0
41.0,1.15923562,0.161442419,3.046585,0.10322435,2.389715341,0.166722836,0.950616865,2.385646111,3.0
34.0,0.941459505,0.709370101,0.807426,0.209351607,1.619008235,0.801974521,1.066986791,1.619008235,8.0
23.0,2.086455857,0.614269629,1.718614,1.056828412,0.176722182,1.862913461,0.553836619,0.145131406,4.0
63.0,0.139817006,0.199950783,2.060239,0.072639164,5.234469137,0.172329695,0.282368706,0.122983577,13.0
37.0,0.308233577,0.789576103,1.381457,0.375431612,1.7122048,1.759456567,1.019157274,0.327726215,9.0
90.0,0.953426199,0.070481493,1.04478,0.312680054,4.219579296,1.251969244,0.158546427,2.843945021,8.0
35.0,0.221981259,0.628969612,3.857049,0.484461493,1.857088173,0.46541057,0.923913063,1.197318041,7.0
39.0,0.411877225,0.022347926,4.078788,1.741733407,8.600430249,0.630316315,0.147172325,5.780700448,2.0
57.0,0.743369696,0.0,1.402039,0.065990855,2.524042221,0.392527314,0.016358556,2.104467772,8.0
34.0,0.117142134,0.450475652,0.331135,0.104635149,4.086577289,0.383692203,0.601979471,3.756689923,7.67080253432
59.0,0.572380359,0.014761975,0.093654,0.602457148,0.56125365,0.179124525,0.106605898,0.372866659,4.0
66.0,0.74585888,0.021358671,1.163811,0.158608614,2.490997856,1.203169517,0.937887918,1.353577189,9.0
53.0,0.242948987,0.065965687,2.569578,0.795049301,5.026556039,1.052526821,0.866520349,3.126994105,2.0
30.0,0.616486819,0.092407322,0.964469,0.574375977,5.08606107,0.525499101,0.572768967,4.492010163,1.0
35.0,0.661220985,0.553757328,0.41642,0.922282223,4.588828999,0.619647447,0.351694091,2.761173375,5.0
74.0,0.358270557,0.011110305,0.585736,0.290541124,0.097607417,0.830680694,0.210045613,0.097221302,1.0
100.0,0.908885514,0.139427485,1.596244,0.328487384,3.011736293,0.78352633,1.428209741,2.878632199,3.0
34.0,0.722169438,0.079013259,1.374447,0.00196432,3.874575759,1.207730535,0.232924454,3.244644749,9.0
79.0,0.516111801,0.147501015,1.838614,0.893383955,1.516418224,1.501491072,1.309234412,1.045884149,2.0
60.0,0.112843473,0.652002592,5.666843,0.121966125,4.071194483,0.519195053,0.973084633,2.971094949,17.0
63.0,1.725662058,0.102119582,4.076105,0.427639404,2.978163733,0.253326876,0.229952803,1.651113095,7.0
34.0,1.377967529,0.247650144,1.66865,0.317156108,5.001450307,1.202677156,0.546445674,3.199314056,3.0
129.0,1.358178162,0.458199747,4.346641,0.371521358,4.029107743,1.255066094,0.748710802,0.856759064,3.0
34.0,0.242972621,0.162907484,1.226371,0.472623612,3.695702135,1.264103463,0.648113948,2.32899157,4.0
44.0,0.475210065,0.172279214,1.666857,0.178005983,3.829062441,0.463654538,0.471946956,0.964325193,1.0
